product_id,category,subcategory,week,price,base_price,price_change_pct,promotion,competitor_price_index,seasonality_index,quantity_sold,unit_cost
P0055,durevoli,elettrodomestici,26,1172.53,1199.06,-0.0221,0,1.0641,1.0,550.1,875.34
P0055,durevoli,elettrodomestici,27,1084.09,1199.06,-0.0959,1,0.9989,0.9904,787.7,875.34
P0055,durevoli,elettrodomestici,28,1130.6,1199.06,-0.0571,0,1.0375,0.9809,585.6,875.34
P0055,durevoli,elettrodomestici,29,1220.49,1199.06,0.0179,0,1.0878,0.9716,387.6,875.34
P0055,durevoli,elettrodomestici,30,1103.67,1199.06,-0.0796,1,1.083,0.9628,802.1,875.34
P0055,durevoli,elettrodomestici,31,1213.42,1199.06,0.012,0,1.1151,0.9546,410.2,875.34
P0055,durevoli,elettrodomestici,32,1220.61,1199.06,0.018,0,0.9695,0.947,534.2,875.34
P0055,durevoli,elettrodomestici,33,1140.77,1199.06,-0.0486,0,0.9738,0.9401,546.8,875.34
P0055,durevoli,elettrodomestici,34,1211.74,1199.06,0.0106,0,1.0281,0.9342,375.5,875.34
P0055,durevoli,elettrodomestici,35,1213.71,1199.06,0.0122,0,1.0351,0.9292,403.2,875.34
P0055,durevoli,elettrodomestici,36,1187.14,1199.06,-0.0099,0,1.0364,0.9252,480.9,875.34
P0055,durevoli,elettrodomestici,37,1219.14,1199.06,0.0167,0,0.9794,0.9223,446.2,875.34
P0055,durevoli,elettrodomestici,38,1298.57,1199.06,0.083,0,0.9832,0.9206,355.8,875.34
P0055,durevoli,elettrodomestici,39,1058.79,1199.06,-0.117,1,0.9772,0.92,802.3,875.34
P0055,durevoli,elettrodomestici,40,1211.47,1199.06,0.0103,0,0.9852,0.9206,403.4,875.34
P0055,durevoli,elettrodomestici,41,1175.69,1199.06,-0.0195,0,0.9352,0.9223,542.7,875.34
P0055,durevoli,elettrodomestici,42,1117.82,1199.06,-0.0678,0,1.0145,0.9252,540.0,875.34
P0055,durevoli,elettrodomestici,43,1174.18,1199.06,-0.0207,0,1.0511,0.9292,489.5,875.34
P0055,durevoli,elettrodomestici,44,1168.11,1199.06,-0.0258,0,0.9308,0.9342,499.8,875.34
P0055,durevoli,elettrodomestici,45,1243.32,1199.06,0.0369,0,0.8937,0.9401,388.1,875.34
P0055,durevoli,elettrodomestici,46,1051.07,1199.06,-0.1234,1,1.0131,0.947,813.9,875.34
P0055,durevoli,elettrodomestici,47,1230.74,1199.06,0.0264,0,0.9914,0.9546,550.2,875.34
P0055,durevoli,elettrodomestici,48,1185.97,1199.06,-0.0109,0,0.9932,0.9628,452.9,875.34
P0055,durevoli,elettrodomestici,49,1158.27,1199.06,-0.034,0,0.9605,0.9716,388.3,875.34
P0055,durevoli,elettrodomestici,50,1028.18,1199.06,-0.1425,1,0.9924,0.9809,838.2,875.34
P0055,durevoli,elettrodomestici,51,1157.0,1199.06,-0.0351,0,1.0013,0.9904,572.8,875.34
P0055,durevoli,elettrodomestici,52,1044.27,1199.06,-0.1291,1,1.0632,1.0,901.5,875.34
P0055,durevoli,elettrodomestici,53,1184.62,1199.06,-0.012,0,1.0966,1.0096,514.7,875.34
P0055,durevoli,elettrodomestici,54,1117.06,1199.06,-0.0684,1,0.9954,1.0191,785.5,875.34
P0055,durevoli,elettrodomestici,55,1060.96,1199.06,-0.1152,1,0.9856,1.0284,950.7,875.34
P0055,durevoli,elettrodomestici,56,1221.47,1199.06,0.0187,0,1.022,1.0372,410.2,875.34
P0055,durevoli,elettrodomestici,57,1090.58,1199.06,-0.0905,1,0.987,1.0454,881.2,875.34
P0055,durevoli,elettrodomestici,58,1233.8,1199.06,0.029,0,1.0025,1.053,521.1,875.34
P0055,durevoli,elettrodomestici,59,1200.45,1199.06,0.0012,0,1.0357,1.0599,522.1,875.34
P0055,durevoli,elettrodomestici,60,1192.47,1199.06,-0.0055,0,0.9726,1.0658,423.0,875.34
P0055,durevoli,elettrodomestici,61,1220.75,1199.06,0.0181,0,1.0381,1.0708,413.2,875.34
P0055,durevoli,elettrodomestici,62,1158.17,1199.06,-0.0341,0,0.9939,1.0748,520.5,875.34
P0055,durevoli,elettrodomestici,63,1203.01,1199.06,0.0033,0,1.0339,1.0777,635.9,875.34
P0055,durevoli,elettrodomestici,64,1039.46,1199.06,-0.1331,1,1.0231,1.0794,1147.7,875.34
P0055,durevoli,elettrodomestici,65,1084.67,1199.06,-0.0954,1,0.9203,1.08,859.2,875.34
P0055,durevoli,elettrodomestici,66,1170.52,1199.06,-0.0238,0,0.9989,1.0794,552.6,875.34
P0055,durevoli,elettrodomestici,67,1206.97,1199.06,0.0066,0,0.9913,1.0777,550.1,875.34
P0055,durevoli,elettrodomestici,68,1172.51,1199.06,-0.0221,0,1.0188,1.0748,608.3,875.34
P0055,durevoli,elettrodomestici,69,1198.8,1199.06,-0.0002,0,0.8957,1.0708,543.2,875.34
P0055,durevoli,elettrodomestici,70,1195.44,1199.06,-0.003,0,1.0186,1.0658,600.6,875.34
P0055,durevoli,elettrodomestici,71,1160.4,1199.06,-0.0322,0,0.9342,1.0599,568.8,875.34
P0055,durevoli,elettrodomestici,72,1148.62,1199.06,-0.0421,0,0.9992,1.053,598.4,875.34
P0055,durevoli,elettrodomestici,73,1157.32,1199.06,-0.0348,0,0.9678,1.0454,529.3,875.34
P0055,durevoli,elettrodomestici,74,1185.36,1199.06,-0.0114,0,1.0028,1.0372,665.6,875.34
P0055,durevoli,elettrodomestici,75,1171.66,1199.06,-0.0229,0,1.0339,1.0284,583.7,875.34
P0055,durevoli,elettrodomestici,76,1274.98,1199.06,0.0633,0,1.0159,1.0191,330.4,875.34
P0055,durevoli,elettrodomestici,77,1071.44,1199.06,-0.1064,1,1.0692,1.0096,886.9,875.34
P0055,durevoli,elettrodomestici,78,1255.73,1199.06,0.0473,0,1.047,1.0,410.0,875.34
P0055,durevoli,elettrodomestici,79,1257.49,1199.06,0.0487,0,0.9014,0.9904,443.9,875.34
P0055,durevoli,elettrodomestici,80,1195.34,1199.06,-0.0031,0,1.0324,0.9809,477.0,875.34
P0055,durevoli,elettrodomestici,81,1165.11,1199.06,-0.0283,0,1.0356,0.9716,460.1,875.34
P0055,durevoli,elettrodomestici,82,1204.2,1199.06,0.0043,0,0.9743,0.9628,393.4,875.34
P0055,durevoli,elettrodomestici,83,1231.26,1199.06,0.0269,0,1.001,0.9546,375.5,875.34
P0055,durevoli,elettrodomestici,84,1242.5,1199.06,0.0362,0,1.1107,0.947,492.4,875.34
P0055,durevoli,elettrodomestici,85,1235.07,1199.06,0.03,0,1.0128,0.9401,363.3,875.34
P0055,durevoli,elettrodomestici,86,1279.58,1199.06,0.0672,0,1.0598,0.9342,336.9,875.34
P0055,durevoli,elettrodomestici,87,1219.69,1199.06,0.0172,0,0.9135,0.9292,346.8,875.34
P0055,durevoli,elettrodomestici,88,1206.1,1199.06,0.0059,0,0.9081,0.9252,455.6,875.34
P0055,durevoli,elettrodomestici,89,1189.9,1199.06,-0.0076,0,1.003,0.9223,479.7,875.34
P0055,durevoli,elettrodomestici,90,1129.03,1199.06,-0.0584,0,0.9547,0.9206,484.1,875.34
P0055,durevoli,elettrodomestici,91,1260.62,1199.06,0.0513,0,1.0317,0.92,340.1,875.34
P0055,durevoli,elettrodomestici,92,1048.02,1199.06,-0.126,1,0.9677,0.9206,841.6,875.34
P0055,durevoli,elettrodomestici,93,1250.1,1199.06,0.0426,0,1.009,0.9223,461.9,875.34
P0055,durevoli,elettrodomestici,94,1033.1,1199.06,-0.1384,1,1.012,0.9252,907.2,875.34
P0055,durevoli,elettrodomestici,95,1220.02,1199.06,0.0175,0,1.0272,0.9292,379.9,875.34
P0055,durevoli,elettrodomestici,96,1190.48,1199.06,-0.0072,0,1.0553,0.9342,363.7,875.34
P0055,durevoli,elettrodomestici,97,1254.03,1199.06,0.0458,0,0.9384,0.9401,467.4,875.34
P0055,durevoli,elettrodomestici,98,1160.6,1199.06,-0.0321,0,0.9926,0.947,611.6,875.34
P0055,durevoli,elettrodomestici,99,1126.33,1199.06,-0.0607,0,0.9299,0.9546,592.1,875.34
P0055,durevoli,elettrodomestici,100,1248.92,1199.06,0.0416,0,1.0035,0.9628,414.3,875.34
P0055,durevoli,elettrodomestici,101,1122.59,1199.06,-0.0638,1,1.0069,0.9716,588.5,875.34
P0055,durevoli,elettrodomestici,102,1155.95,1199.06,-0.036,0,1.0219,0.9809,451.2,875.34
P0055,durevoli,elettrodomestici,103,1183.37,1199.06,-0.0131,0,1.1491,0.9904,486.5,875.34
P0056,durevoli,elettronica_consumo,0,950.59,965.61,-0.0156,0,0.9248,1.0,178.0,755.23
P0056,durevoli,elettronica_consumo,1,976.97,965.61,0.0118,0,1.0452,1.0096,153.2,755.23
P0056,durevoli,elettronica_consumo,2,972.5,965.61,0.0071,0,0.9637,1.0191,183.1,755.23
P0056,durevoli,elettronica_consumo,3,983.96,965.61,0.019,0,0.9924,1.0284,194.9,755.23
P0056,durevoli,elettronica_consumo,4,953.82,965.61,-0.0122,0,1.0721,1.0372,163.4,755.23
P0056,durevoli,elettronica_consumo,5,936.28,965.61,-0.0304,0,1.0194,1.0454,230.0,755.23
P0056,durevoli,elettronica_consumo,6,1026.94,965.61,0.0635,0,1.0014,1.053,154.9,755.23
P0056,durevoli,elettronica_consumo,7,1031.56,965.61,0.0683,0,0.9925,1.0599,133.2,755.23
P0056,durevoli,elettronica_consumo,8,978.91,965.61,0.0138,0,1.0399,1.0658,219.7,755.23
P0056,durevoli,elettronica_consumo,9,998.56,965.61,0.0341,0,1.0027,1.0708,187.3,755.23
P0056,durevoli,elettronica_consumo,10,964.93,965.61,-0.0007,0,1.006,1.0748,179.1,755.23
P0056,durevoli,elettronica_consumo,11,898.91,965.61,-0.0691,1,1.0409,1.0777,304.2,755.23
P0056,durevoli,elettronica_consumo,12,1001.19,965.61,0.0368,0,0.9896,1.0794,181.3,755.23
P0056,durevoli,elettronica_consumo,13,933.5,965.61,-0.0332,0,1.1007,1.08,187.0,755.23
P0056,durevoli,elettronica_consumo,14,965.83,965.61,0.0002,0,0.9975,1.0794,160.9,755.23
P0056,durevoli,elettronica_consumo,15,922.07,965.61,-0.0451,0,0.9279,1.0777,242.9,755.23
P0056,durevoli,elettronica_consumo,16,823.1,965.61,-0.1476,1,1.0502,1.0748,386.7,755.23
P0056,durevoli,elettronica_consumo,17,890.79,965.61,-0.0775,1,0.9918,1.0708,304.8,755.23
P0056,durevoli,elettronica_consumo,18,924.68,965.61,-0.0424,0,1.0585,1.0658,221.7,755.23
P0056,durevoli,elettronica_consumo,19,891.96,965.61,-0.0763,1,1.0949,1.0599,297.9,755.23
P0056,durevoli,elettronica_consumo,20,961.84,965.61,-0.0039,0,0.9584,1.053,187.5,755.23
P0056,durevoli,elettronica_consumo,21,925.18,965.61,-0.0419,0,0.8869,1.0454,207.4,755.23
P0056,durevoli,elettronica_consumo,22,954.79,965.61,-0.0112,0,1.0347,1.0372,170.7,755.23
P0056,durevoli,elettronica_consumo,23,963.32,965.61,-0.0024,0,0.9586,1.0284,184.5,755.23
P0056,durevoli,elettronica_consumo,24,962.08,965.61,-0.0037,0,0.9827,1.0191,179.2,755.23
P0056,durevoli,elettronica_consumo,25,972.36,965.61,0.007,0,1.0252,1.0096,160.5,755.23
P0056,durevoli,elettronica_consumo,26,956.32,965.61,-0.0096,0,1.0015,1.0,193.2,755.23
P0056,durevoli,elettronica_consumo,27,952.16,965.61,-0.0139,0,0.9757,0.9904,168.4,755.23
P0056,durevoli,elettronica_consumo,28,953.31,965.61,-0.0127,0,1.0749,0.9809,243.7,755.23
P0056,durevoli,elettronica_consumo,29,975.55,965.61,0.0103,0,1.0519,0.9716,159.9,755.23
P0056,durevoli,elettronica_consumo,30,1024.35,965.61,0.0608,0,1.0343,0.9628,150.2,755.23
P0056,durevoli,elettronica_consumo,31,886.84,965.61,-0.0816,1,0.9976,0.9546,229.7,755.23
P0056,durevoli,elettronica_consumo,32,1006.33,965.61,0.0422,0,1.0341,0.947,145.4,755.23
P0056,durevoli,elettronica_consumo,33,960.3,965.61,-0.0055,0,1.0494,0.9401,170.7,755.23
P0056,durevoli,elettronica_consumo,34,991.06,965.61,0.0264,0,1.0023,0.9342,149.3,755.23
P0056,durevoli,elettronica_consumo,35,941.09,965.61,-0.0254,0,0.9317,0.9292,179.5,755.23
P0056,durevoli,elettronica_consumo,36,897.92,965.61,-0.0701,1,0.9956,0.9252,244.1,755.23
P0056,durevoli,elettronica_consumo,37,1024.36,965.61,0.0608,0,1.0331,0.9223,178.3,755.23
P0056,durevoli,elettronica_consumo,38,992.1,965.61,0.0274,0,0.9808,0.9206,140.1,755.23
P0056,durevoli,elettronica_consumo,39,939.65,965.61,-0.0269,0,0.8884,0.92,157.9,755.23
P0056,durevoli,elettronica_consumo,40,933.46,965.61,-0.0333,0,0.9571,0.9206,175.7,755.23
P0056,durevoli,elettronica_consumo,41,1006.03,965.61,0.0419,0,0.9062,0.9223,142.7,755.23
P0056,durevoli,elettronica_consumo,42,993.5,965.61,0.0289,0,1.0176,0.9252,173.1,755.23
P0056,durevoli,elettronica_consumo,43,949.9,965.61,-0.0163,0,1.0206,0.9292,191.1,755.23
P0056,durevoli,elettronica_consumo,44,976.49,965.61,0.0113,0,1.0116,0.9342,157.7,755.23
P0056,durevoli,elettronica_consumo,45,1034.38,965.61,0.0712,0,0.9879,0.9401,131.8,755.23
P0056,durevoli,elettronica_consumo,46,978.77,965.61,0.0136,0,0.8939,0.947,157.0,755.23
P0056,durevoli,elettronica_consumo,47,947.83,965.61,-0.0184,0,1.0093,0.9546,224.8,755.23
P0056,durevoli,elettronica_consumo,48,830.66,965.61,-0.1398,1,0.9295,0.9628,298.5,755.23
P0056,durevoli,elettronica_consumo,49,969.1,965.61,0.0036,0,0.9853,0.9716,193.1,755.23
P0056,durevoli,elettronica_consumo,50,958.6,965.61,-0.0073,0,1.0109,0.9809,181.5,755.23
P0056,durevoli,elettronica_consumo,51,884.12,965.61,-0.0844,0,1.0042,0.9904,212.2,755.23
P0056,durevoli,elettronica_consumo,52,990.04,965.61,0.0253,0,1.012,1.0,169.9,755.23
P0056,durevoli,elettronica_consumo,53,1004.49,965.61,0.0403,0,1.0138,1.0096,206.1,755.23
P0056,durevoli,elettronica_consumo,54,925.55,965.61,-0.0415,0,0.9995,1.0191,189.2,755.23
P0056,durevoli,elettronica_consumo,55,943.56,965.61,-0.0228,0,1.0172,1.0284,188.9,755.23
P0056,durevoli,elettronica_consumo,56,967.04,965.61,0.0015,0,1.0062,1.0372,196.4,755.23
P0056,durevoli,elettronica_consumo,57,995.14,965.61,0.0306,0,0.9455,1.0454,159.0,755.23
P0056,durevoli,elettronica_consumo,58,931.01,965.61,-0.0358,0,0.9671,1.053,173.4,755.23
P0056,durevoli,elettronica_consumo,59,970.29,965.61,0.0048,0,1.0353,1.0599,182.2,755.23
P0056,durevoli,elettronica_consumo,60,923.61,965.61,-0.0435,0,0.9636,1.0658,172.9,755.23
P0056,durevoli,elettronica_consumo,61,992.85,965.61,0.0282,0,0.998,1.0708,183.5,755.23
P0056,durevoli,elettronica_consumo,62,847.06,965.61,-0.1228,1,1.0697,1.0748,289.0,755.23
P0056,durevoli,elettronica_consumo,63,949.8,965.61,-0.0164,0,1.0324,1.0777,165.0,755.23
P0056,durevoli,elettronica_consumo,64,984.6,965.61,0.0197,0,1.0875,1.0794,178.3,755.23
P0056,durevoli,elettronica_consumo,65,987.82,965.61,0.023,0,1.0515,1.08,163.2,755.23
P0056,durevoli,elettronica_consumo,66,903.89,965.61,-0.0639,0,1.0131,1.0794,267.8,755.23
P0056,durevoli,elettronica_consumo,67,956.41,965.61,-0.0095,0,0.9826,1.0777,242.5,755.23
P0056,durevoli,elettronica_consumo,68,979.95,965.61,0.0149,0,1.0449,1.0748,200.4,755.23
P0056,durevoli,elettronica_consumo,69,989.22,965.61,0.0244,0,0.949,1.0708,172.1,755.23
P0056,durevoli,elettronica_consumo,70,968.35,965.61,0.0028,0,1.0551,1.0658,215.7,755.23
P0056,durevoli,elettronica_consumo,71,892.01,965.61,-0.0762,0,1.0581,1.0599,261.1,755.23
P0056,durevoli,elettronica_consumo,72,978.87,965.61,0.0137,0,1.0447,1.053,197.0,755.23
P0056,durevoli,elettronica_consumo,73,997.91,965.61,0.0335,0,0.9827,1.0454,172.7,755.23
P0056,durevoli,elettronica_consumo,74,873.56,965.61,-0.0953,1,0.9629,1.0372,381.2,755.23
P0056,durevoli,elettronica_consumo,75,978.11,965.61,0.0129,0,1.029,1.0284,172.5,755.23
P0056,durevoli,elettronica_consumo,76,976.73,965.61,0.0115,0,0.9565,1.0191,184.1,755.23
P0056,durevoli,elettronica_consumo,77,854.05,965.61,-0.1155,1,1.0215,1.0096,276.4,755.23
P0056,durevoli,elettronica_consumo,78,934.35,965.61,-0.0324,0,1.0129,1.0,184.5,755.23
P0056,durevoli,elettronica_consumo,79,937.24,965.61,-0.0294,0,1.1217,0.9904,188.4,755.23
P0056,durevoli,elettronica_consumo,80,945.17,965.61,-0.0212,0,1.0236,0.9809,167.3,755.23
P0056,durevoli,elettronica_consumo,81,964.51,965.61,-0.0011,0,0.998,0.9716,161.6,755.23
P0056,durevoli,elettronica_consumo,82,952.4,965.61,-0.0137,0,0.9765,0.9628,161.7,755.23
P0056,durevoli,elettronica_consumo,83,1040.85,965.61,0.0779,0,1.0666,0.9546,173.7,755.23
P0056,durevoli,elettronica_consumo,84,912.94,965.61,-0.0545,1,1.0114,0.947,267.9,755.23
P0056,durevoli,elettronica_consumo,85,954.01,965.61,-0.012,0,1.036,0.9401,179.2,755.23
P0056,durevoli,elettronica_consumo,86,961.42,965.61,-0.0043,0,1.0436,0.9342,170.3,755.23
P0056,durevoli,elettronica_consumo,87,940.21,965.61,-0.0263,0,1.0128,0.9292,171.4,755.23
P0056,durevoli,elettronica_consumo,88,942.65,965.61,-0.0238,0,1.0457,0.9252,178.8,755.23
P0056,durevoli,elettronica_consumo,89,1034.92,965.61,0.0718,0,1.0237,0.9223,155.8,755.23
P0056,durevoli,elettronica_consumo,90,912.35,965.61,-0.0552,1,0.947,0.9206,238.6,755.23
P0056,durevoli,elettronica_consumo,91,882.71,965.61,-0.0858,1,1.0158,0.92,245.4,755.23
P0056,durevoli,elettronica_consumo,92,864.43,965.61,-0.1048,1,1.0693,0.9206,255.3,755.23
P0056,durevoli,elettronica_consumo,93,984.02,965.61,0.0191,0,1.0055,0.9223,146.9,755.23
P0056,durevoli,elettronica_consumo,94,964.24,965.61,-0.0014,0,0.9997,0.9252,190.3,755.23
P0056,durevoli,elettronica_consumo,95,964.45,965.61,-0.0012,0,1.0426,0.9292,163.1,755.23
P0056,durevoli,elettronica_consumo,96,970.72,965.61,0.0053,0,1.0295,0.9342,152.4,755.23
P0056,durevoli,elettronica_consumo,97,996.26,965.61,0.0317,0,1.0752,0.9401,132.9,755.23
P0056,durevoli,elettronica_consumo,98,950.44,965.61,-0.0157,0,1.0442,0.947,177.1,755.23
P0056,durevoli,elettronica_consumo,99,824.58,965.61,-0.146,1,1.0769,0.9546,378.0,755.23
P0056,durevoli,elettronica_consumo,100,966.86,965.61,0.0013,0,1.0047,0.9628,167.6,755.23
P0056,durevoli,elettronica_consumo,101,936.12,965.61,-0.0305,0,0.992,0.9716,177.2,755.23
P0056,durevoli,elettronica_consumo,102,994.64,965.61,0.0301,0,1.0531,0.9809,147.0,755.23
P0056,durevoli,elettronica_consumo,103,901.65,965.61,-0.0662,1,1.0012,0.9904,253.1,755.23
P0057,durevoli,elettronica_consumo,0,788.49,786.22,0.0029,0,0.9961,1.0,532.7,509.24
P0057,durevoli,elettronica_consumo,1,823.73,786.22,0.0477,0,0.9711,1.0096,621.0,509.24
P0057,durevoli,elettronica_consumo,2,792.83,786.22,0.0084,0,1.0286,1.0191,537.4,509.24
P0057,durevoli,elettronica_consumo,3,801.22,786.22,0.0191,0,0.9898,1.0284,634.9,509.24
P0057,durevoli,elettronica_consumo,4,770.66,786.22,-0.0198,0,1.0281,1.0372,697.8,509.24
P0057,durevoli,elettronica_consumo,5,699.62,786.22,-0.1101,1,0.9874,1.0454,1342.4,509.24
P0057,durevoli,elettronica_consumo,6,762.22,786.22,-0.0305,0,0.9535,1.053,806.1,509.24
P0057,durevoli,elettronica_consumo,7,699.43,786.22,-0.1104,1,1.0675,1.0599,1269.4,509.24
P0057,durevoli,elettronica_consumo,8,758.27,786.22,-0.0355,0,1.0935,1.0658,613.0,509.24
P0057,durevoli,elettronica_consumo,9,796.47,786.22,0.013,0,0.9891,1.0708,615.1,509.24
P0057,durevoli,elettronica_consumo,10,780.43,786.22,-0.0074,0,1.0339,1.0748,678.0,509.24
P0057,durevoli,elettronica_consumo,11,758.1,786.22,-0.0358,0,1.0107,1.0777,600.5,509.24
P0057,durevoli,elettronica_consumo,12,790.55,786.22,0.0055,0,0.9652,1.0794,525.3,509.24
P0057,durevoli,elettronica_consumo,13,675.55,786.22,-0.1408,1,1.0247,1.08,1263.4,509.24
P0057,durevoli,elettronica_consumo,14,801.01,786.22,0.0188,0,1.0483,1.0794,583.3,509.24
P0057,durevoli,elettronica_consumo,15,824.36,786.22,0.0485,0,1.0129,1.0777,523.8,509.24
P0057,durevoli,elettronica_consumo,16,759.04,786.22,-0.0346,0,1.0641,1.0748,750.2,509.24
P0057,durevoli,elettronica_consumo,17,769.97,786.22,-0.0207,0,1.0812,1.0708,638.9,509.24
P0057,durevoli,elettronica_consumo,18,770.43,786.22,-0.0201,0,1.0786,1.0658,570.7,509.24
P0057,durevoli,elettronica_consumo,19,865.98,786.22,0.1014,0,1.0471,1.0599,373.5,509.24
P0057,durevoli,elettronica_consumo,20,704.36,786.22,-0.1041,1,1.0049,1.053,1254.2,509.24
P0057,durevoli,elettronica_consumo,21,734.1,786.22,-0.0663,0,0.9337,1.0454,763.7,509.24
P0057,durevoli,elettronica_consumo,22,810.6,786.22,0.031,0,1.0186,1.0372,447.8,509.24
P0057,durevoli,elettronica_consumo,23,787.29,786.22,0.0014,0,0.995,1.0284,559.1,509.24
P0057,durevoli,elettronica_consumo,24,734.01,786.22,-0.0664,1,0.9511,1.0191,1115.9,509.24
P0057,durevoli,elettronica_consumo,25,778.62,786.22,-0.0097,0,0.998,1.0096,644.7,509.24
P0057,durevoli,elettronica_consumo,26,813.13,786.22,0.0342,0,0.971,1.0,484.4,509.24
P0057,durevoli,elettronica_consumo,27,759.55,786.22,-0.0339,0,1.036,0.9904,723.2,509.24
P0057,durevoli,elettronica_consumo,28,782.99,786.22,-0.0041,0,1.1063,0.9809,561.9,509.24
P0057,durevoli,elettronica_consumo,29,776.96,786.22,-0.0118,0,1.0076,0.9716,645.4,509.24
P0057,durevoli,elettronica_consumo,30,728.2,786.22,-0.0738,0,1.0257,0.9628,647.3,509.24
P0057,durevoli,elettronica_consumo,31,786.18,786.22,-0.0,0,1.0472,0.9546,481.0,509.24
P0057,durevoli,elettronica_consumo,32,776.86,786.22,-0.0119,0,0.9259,0.947,640.5,509.24
P0057,durevoli,elettronica_consumo,33,816.42,786.22,0.0384,0,1.0212,0.9401,446.2,509.24
P0057,durevoli,elettronica_consumo,34,794.96,786.22,0.0111,0,0.98,0.9342,523.1,509.24
P0057,durevoli,elettronica_consumo,35,741.71,786.22,-0.0566,1,1.0173,0.9292,602.8,509.24
P0057,durevoli,elettronica_consumo,36,801.75,786.22,0.0198,0,0.9791,0.9252,436.2,509.24
P0057,durevoli,elettronica_consumo,37,775.32,786.22,-0.0139,0,0.9506,0.9223,452.0,509.24
P0057,durevoli,elettronica_consumo,38,806.55,786.22,0.0259,0,0.9789,0.9206,527.6,509.24
P0057,durevoli,elettronica_consumo,39,795.99,786.22,0.0124,0,0.9937,0.92,497.2,509.24
P0057,durevoli,elettronica_consumo,40,743.02,786.22,-0.0549,1,0.9385,0.9206,891.1,509.24
P0057,durevoli,elettronica_consumo,41,697.73,786.22,-0.1126,1,0.9723,0.9223,957.1,509.24
P0057,durevoli,elettronica_consumo,42,781.38,786.22,-0.0062,0,0.9974,0.9252,474.8,509.24
P0057,durevoli,elettronica_consumo,43,787.59,786.22,0.0017,0,0.8235,0.9292,514.6,509.24
P0057,durevoli,elettronica_consumo,44,807.69,786.22,0.0273,0,1.0524,0.9342,538.9,509.24
P0057,durevoli,elettronica_consumo,45,754.98,786.22,-0.0397,0,0.9593,0.9401,645.2,509.24
P0057,durevoli,elettronica_consumo,46,824.57,786.22,0.0488,0,0.9835,0.947,469.9,509.24
P0057,durevoli,elettronica_consumo,47,712.49,786.22,-0.0938,1,0.9047,0.9546,1125.3,509.24
P0057,durevoli,elettronica_consumo,48,801.94,786.22,0.02,0,1.0032,0.9628,531.5,509.24
P0057,durevoli,elettronica_consumo,49,780.62,786.22,-0.0071,0,0.9954,0.9716,592.4,509.24
P0057,durevoli,elettronica_consumo,50,863.58,786.22,0.0984,0,1.0841,0.9809,308.2,509.24
P0057,durevoli,elettronica_consumo,51,775.05,786.22,-0.0142,0,1.064,0.9904,569.7,509.24
P0057,durevoli,elettronica_consumo,52,721.91,786.22,-0.0818,0,0.9243,1.0,1018.0,509.24
P0057,durevoli,elettronica_consumo,53,713.36,786.22,-0.0927,1,1.0121,1.0096,923.4,509.24
P0057,durevoli,elettronica_consumo,54,723.71,786.22,-0.0795,1,0.9606,1.0191,950.3,509.24
P0057,durevoli,elettronica_consumo,55,798.99,786.22,0.0162,0,1.0319,1.0284,542.9,509.24
P0057,durevoli,elettronica_consumo,56,762.18,786.22,-0.0306,0,0.9634,1.0372,695.4,509.24
P0057,durevoli,elettronica_consumo,57,785.84,786.22,-0.0005,0,0.9918,1.0454,687.3,509.24
P0057,durevoli,elettronica_consumo,58,768.99,786.22,-0.0219,0,0.912,1.053,596.0,509.24
P0057,durevoli,elettronica_consumo,59,809.11,786.22,0.0291,0,1.046,1.0599,471.8,509.24
P0057,durevoli,elettronica_consumo,60,745.52,786.22,-0.0518,0,1.0067,1.0658,738.9,509.24
P0057,durevoli,elettronica_consumo,61,799.9,786.22,0.0174,0,1.0305,1.0708,469.1,509.24
P0057,durevoli,elettronica_consumo,62,812.33,786.22,0.0332,0,0.9731,1.0748,438.4,509.24
P0057,durevoli,elettronica_consumo,63,700.47,786.22,-0.1091,1,1.0531,1.0777,1199.7,509.24
P0057,durevoli,elettronica_consumo,64,727.08,786.22,-0.0752,1,0.9349,1.0794,1233.8,509.24
P0057,durevoli,elettronica_consumo,65,790.69,786.22,0.0057,0,1.0086,1.08,566.3,509.24
P0057,durevoli,elettronica_consumo,66,776.04,786.22,-0.0129,0,0.9493,1.0794,812.0,509.24
P0057,durevoli,elettronica_consumo,67,818.11,786.22,0.0406,0,1.0514,1.0777,542.7,509.24
P0057,durevoli,elettronica_consumo,68,791.55,786.22,0.0068,0,1.0286,1.0748,597.8,509.24
P0057,durevoli,elettronica_consumo,69,736.18,786.22,-0.0636,0,1.0754,1.0708,572.0,509.24
P0057,durevoli,elettronica_consumo,70,719.16,786.22,-0.0853,1,1.008,1.0658,934.2,509.24
P0057,durevoli,elettronica_consumo,71,791.89,786.22,0.0072,0,1.1381,1.0599,590.6,509.24
P0057,durevoli,elettronica_consumo,72,744.98,786.22,-0.0525,0,1.051,1.053,756.4,509.24
P0057,durevoli,elettronica_consumo,73,689.52,786.22,-0.123,1,1.0853,1.0454,1280.2,509.24
P0057,durevoli,elettronica_consumo,74,733.55,786.22,-0.067,1,1.0409,1.0372,1016.8,509.24
P0057,durevoli,elettronica_consumo,75,800.38,786.22,0.018,0,0.9459,1.0284,570.0,509.24
P0057,durevoli,elettronica_consumo,76,778.47,786.22,-0.0099,0,0.9728,1.0191,718.0,509.24
